LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
NOR,GDEXPRD,TOT,PC_GDP,A,2001,1.5623120508,
NOR,GDEXPRD,TOT,PC_GDP,A,2002,1.6305800417,
NOR,GDEXPRD,TOT,PC_GDP,A,2003,1.680358209,
NOR,GDEXPRD,TOT,PC_GDP,A,2004,1.5450613671,
NOR,GDEXPRD,TOT,PC_GDP,A,2005,1.4831654216,
NOR,GDEXPRD,TOT,PC_GDP,A,2006,1.4559755014,
NOR,GDEXPRD,TOT,PC_GDP,A,2007,1.5647819169,
NOR,GDEXPRD,TOT,PC_GDP,A,2008,1.5555005412,
NOR,GDEXPRD,TOT,PC_GDP,A,2009,1.7238562159,
NOR,GDEXPRD,TOT,PC_GDP,A,2010,1.6508737731,
NOR,GDEXPRD,TOT,PC_GDP,A,2011,1.627537229,
NOR,GDEXPRD,TOT,PC_GDP,A,2012,1.6202404688,
NOR,GDEXPRD,TOT,PC_GDP,A,2013,1.6524254559,
NOR,GDEXPRD,TOT,PC_GDP,A,2014,1.7078352521,
POL,GDEXPRD,TOT,MLN_USD,A,1990,3236.2782882235,
POL,GDEXPRD,TOT,MLN_USD,A,1991,2529.5233287535,
POL,GDEXPRD,TOT,MLN_USD,A,1992,2666.5087876131,
POL,GDEXPRD,TOT,MLN_USD,A,1993,2764.836332224,
POL,GDEXPRD,TOT,MLN_USD,A,1994,2677.4335274243,
POL,GDEXPRD,TOT,MLN_USD,A,1995,2592.6959457984,
POL,GDEXPRD,TOT,MLN_USD,A,1996,2845.6884302003,
POL,GDEXPRD,TOT,MLN_USD,A,1997,3047.278600149,
POL,GDEXPRD,TOT,MLN_USD,A,1998,3270.5993946701,
POL,GDEXPRD,TOT,MLN_USD,A,1999,3531.0407326376,
POL,GDEXPRD,TOT,MLN_USD,A,2000,3476.6084561971,
POL,GDEXPRD,TOT,MLN_USD,A,2001,3414.8376606187,
POL,GDEXPRD,TOT,MLN_USD,A,2002,3120.9383176033,
POL,GDEXPRD,TOT,MLN_USD,A,2003,3121.99131755,
POL,GDEXPRD,TOT,MLN_USD,A,2004,3386.5205095987,
POL,GDEXPRD,TOT,MLN_USD,A,2005,3569.9821145999,
POL,GDEXPRD,TOT,MLN_USD,A,2006,3705.4605582749,
POL,GDEXPRD,TOT,MLN_USD,A,2007,4037.4801584223,
POL,GDEXPRD,TOT,MLN_USD,A,2008,4501.9175758179,
POL,GDEXPRD,TOT,MLN_USD,A,2009,5100.6192908357,
POL,GDEXPRD,TOT,MLN_USD,A,2010,5726.5109584051,
POL,GDEXPRD,TOT,MLN_USD,A,2011,6223.5326910566,
POL,GDEXPRD,TOT,MLN_USD,A,2012,7465.2089937607,
POL,GDEXPRD,TOT,MLN_USD,A,2013,7471.5270239162,
POL,GDEXPRD,TOT,MLN_USD,A,2014,8334.0334520419,
POL,GDEXPRD,TOT,PC_GDP,A,1990,0.8600985939,
POL,GDEXPRD,TOT,PC_GDP,A,1991,0.7229876439,
POL,GDEXPRD,TOT,PC_GDP,A,1992,0.7434433478,
POL,GDEXPRD,TOT,PC_GDP,A,1993,0.7430792232,
POL,GDEXPRD,TOT,PC_GDP,A,1994,0.6834168852,
POL,GDEXPRD,TOT,PC_GDP,A,1995,0.6187714509,
POL,GDEXPRD,TOT,PC_GDP,A,1996,0.6403662151,
POL,GDEXPRD,TOT,PC_GDP,A,1997,0.6441226919,
POL,GDEXPRD,TOT,PC_GDP,A,1998,0.6608323475,
POL,GDEXPRD,TOT,PC_GDP,A,1999,0.681804342,
POL,GDEXPRD,TOT,PC_GDP,A,2000,0.6420206899,
POL,GDEXPRD,TOT,PC_GDP,A,2001,0.6228404757,
POL,GDEXPRD,TOT,PC_GDP,A,2002,0.5578464509,
POL,GDEXPRD,TOT,PC_GDP,A,2003,0.538838911,
POL,GDEXPRD,TOT,PC_GDP,A,2004,0.5559438968,
POL,GDEXPRD,TOT,PC_GDP,A,2005,0.5659857229,
POL,GDEXPRD,TOT,PC_GDP,A,2006,0.5532060596,
POL,GDEXPRD,TOT,PC_GDP,A,2007,0.5622810765,
POL,GDEXPRD,TOT,PC_GDP,A,2008,0.6033091108,
POL,GDEXPRD,TOT,PC_GDP,A,2009,0.665998458,
POL,GDEXPRD,TOT,PC_GDP,A,2010,0.7208144105,
POL,GDEXPRD,TOT,PC_GDP,A,2011,0.7460119382,
POL,GDEXPRD,TOT,PC_GDP,A,2012,0.8810909914,
POL,GDEXPRD,TOT,PC_GDP,A,2013,0.8708233603,
POL,GDEXPRD,TOT,PC_GDP,A,2014,0.9404785865,
PRT,GDEXPRD,TOT,MLN_USD,A,1982,404.6402438534,
PRT,GDEXPRD,TOT,MLN_USD,A,1983,443.0515836732,
PRT,GDEXPRD,TOT,MLN_USD,A,1984,450.2604528976,
PRT,GDEXPRD,TOT,MLN_USD,A,1985,509.8691560067,
PRT,GDEXPRD,TOT,MLN_USD,A,1986,539.5280214947,
PRT,GDEXPRD,TOT,MLN_USD,A,1987,613.9102876642,
PRT,GDEXPRD,TOT,MLN_USD,A,1988,663.6703251923,
PRT,GDEXPRD,TOT,MLN_USD,A,1989,822.6018906507,
PRT,GDEXPRD,TOT,MLN_USD,A,1990,923.3067338929,
PRT,GDEXPRD,TOT,MLN_USD,A,1991,1067.3266900154,
PRT,GDEXPRD,TOT,MLN_USD,A,1992,1162.8415527583,
PRT,GDEXPRD,TOT,MLN_USD,A,1993,1133.6691812394,
PRT,GDEXPRD,TOT,MLN_USD,A,1994,1106.2465810755,
PRT,GDEXPRD,TOT,MLN_USD,A,1995,1119.6595278168,
PRT,GDEXPRD,TOT,MLN_USD,A,1996,1232.4191911976,
PRT,GDEXPRD,TOT,MLN_USD,A,1997,1319.9921693843,
PRT,GDEXPRD,TOT,MLN_USD,A,1998,1533.1516128864,
PRT,GDEXPRD,TOT,MLN_USD,A,1999,1736.3761221538,
PRT,GDEXPRD,TOT,MLN_USD,A,2000,1908.699464156,
PRT,GDEXPRD,TOT,MLN_USD,A,2001,2062.4732886379,
PRT,GDEXPRD,TOT,MLN_USD,A,2002,1961.2235813655,
PRT,GDEXPRD,TOT,MLN_USD,A,2003,1878.6517648896,
PRT,GDEXPRD,TOT,MLN_USD,A,2004,1998.0193006479,
PRT,GDEXPRD,TOT,MLN_USD,A,2005,2091.697263133,
PRT,GDEXPRD,TOT,MLN_USD,A,2006,2678.2606287756,
PRT,GDEXPRD,TOT,MLN_USD,A,2007,3233.080347664,
PRT,GDEXPRD,TOT,MLN_USD,A,2008,4164.2752590987,
PRT,GDEXPRD,TOT,MLN_USD,A,2009,4416.3292235696,
PRT,GDEXPRD,TOT,MLN_USD,A,2010,4365.8565216042,
PRT,GDEXPRD,TOT,MLN_USD,A,2011,4074.2757503988,
PRT,GDEXPRD,TOT,MLN_USD,A,2012,3697.9456578897,
PRT,GDEXPRD,TOT,MLN_USD,A,2013,3519.8685461464,
PRT,GDEXPRD,TOT,MLN_USD,A,2014,3446.2147492033,
PRT,GDEXPRD,TOT,PC_GDP,A,1982,0.2695943517,
PRT,GDEXPRD,TOT,PC_GDP,A,1983,0.2956980636,
PRT,GDEXPRD,TOT,PC_GDP,A,1984,0.3062671106,
PRT,GDEXPRD,TOT,PC_GDP,A,1985,0.3373422636,
PRT,GDEXPRD,TOT,PC_GDP,A,1986,0.3427713075,
PRT,GDEXPRD,TOT,PC_GDP,A,1987,0.3666314279,
PRT,GDEXPRD,TOT,PC_GDP,A,1988,0.3687336049,
PRT,GDEXPRD,TOT,PC_GDP,A,1989,0.4293807305,
PRT,GDEXPRD,TOT,PC_GDP,A,1990,0.4636306833,
PRT,GDEXPRD,TOT,PC_GDP,A,1991,0.5135175806,
PRT,GDEXPRD,TOT,PC_GDP,A,1992,0.553442545,
PRT,GDEXPRD,TOT,PC_GDP,A,1993,0.5508128863,
PRT,GDEXPRD,TOT,PC_GDP,A,1994,0.5323527959,
PRT,GDEXPRD,TOT,PC_GDP,A,1995,0.5166791971,
PRT,GDEXPRD,TOT,PC_GDP,A,1996,0.5494991407,
PRT,GDEXPRD,TOT,PC_GDP,A,1997,0.5635992366,
PRT,GDEXPRD,TOT,PC_GDP,A,1998,0.6246790866,
PRT,GDEXPRD,TOT,PC_GDP,A,1999,0.6810035719,
PRT,GDEXPRD,TOT,PC_GDP,A,2000,0.7212704016,
PRT,GDEXPRD,TOT,PC_GDP,A,2001,0.7645223417,
PRT,GDEXPRD,TOT,PC_GDP,A,2002,0.7214444336,
PRT,GDEXPRD,TOT,PC_GDP,A,2003,0.6975869331,
PRT,GDEXPRD,TOT,PC_GDP,A,2004,0.7287096842,
PRT,GDEXPRD,TOT,PC_GDP,A,2005,0.7570704324,
PRT,GDEXPRD,TOT,PC_GDP,A,2006,0.954546987,
PRT,GDEXPRD,TOT,PC_GDP,A,2007,1.1242709677,
PRT,GDEXPRD,TOT,PC_GDP,A,2008,1.4452046653,
PRT,GDEXPRD,TOT,PC_GDP,A,2009,1.5797254449,
PRT,GDEXPRD,TOT,PC_GDP,A,2010,1.53257249,
PRT,GDEXPRD,TOT,PC_GDP,A,2011,1.4568313293,
PRT,GDEXPRD,TOT,PC_GDP,A,2012,1.3777676855,
PRT,GDEXPRD,TOT,PC_GDP,A,2013,1.3264108464,
PRT,GDEXPRD,TOT,PC_GDP,A,2014,1.2869979477,
SVK,GDEXPRD,TOT,MLN_USD,A,1992,1045.5393559102,
SVK,GDEXPRD,TOT,MLN_USD,A,1993,822.1977430115,
SVK,GDEXPRD,TOT,MLN_USD,A,1994,572.5410163274,
SVK,GDEXPRD,TOT,MLN_USD,A,1995,625.9547769617,
SVK,GDEXPRD,TOT,MLN_USD,A,1996,658.4923545528,
SVK,GDEXPRD,TOT,MLN_USD,A,1997,823.5216861342,
SVK,GDEXPRD,TOT,MLN_USD,A,1998,623.2917024998,
SVK,GDEXPRD,TOT,MLN_USD,A,1999,524.1410888035,
SVK,GDEXPRD,TOT,MLN_USD,A,2000,525.3150720886,
SVK,GDEXPRD,TOT,MLN_USD,A,2001,531.1735996048,
SVK,GDEXPRD,TOT,MLN_USD,A,2002,500.3900130301,
SVK,GDEXPRD,TOT,MLN_USD,A,2003,526.1803034915,
SVK,GDEXPRD,TOT,MLN_USD,A,2004,493.8048122426,
SVK,GDEXPRD,TOT,MLN_USD,A,2005,519.246296714,
SVK,GDEXPRD,TOT,MLN_USD,A,2006,542.1778782137,
SVK,GDEXPRD,TOT,MLN_USD,A,2007,566.1636320261,
SVK,GDEXPRD,TOT,MLN_USD,A,2008,616.4565768801,
SVK,GDEXPRD,TOT,MLN_USD,A,2009,597.1840687174,
SVK,GDEXPRD,TOT,MLN_USD,A,2010,816.6748896358,
SVK,GDEXPRD,TOT,MLN_USD,A,2011,903.9211221899,
SVK,GDEXPRD,TOT,MLN_USD,A,2012,1115.1893478969,
SVK,GDEXPRD,TOT,MLN_USD,A,2013,1158.0627522999,
SVK,GDEXPRD,TOT,MLN_USD,A,2014,1271.74579308,
SVK,GDEXPRD,TOT,PC_GDP,A,1990,1.6131791122,
SVK,GDEXPRD,TOT,PC_GDP,A,1991,2.0744516555,
SVK,GDEXPRD,TOT,PC_GDP,A,1992,1.7337727797,
SVK,GDEXPRD,TOT,PC_GDP,A,1993,1.3379757267,
SVK,GDEXPRD,TOT,PC_GDP,A,1994,0.8772662614,
SVK,GDEXPRD,TOT,PC_GDP,A,1995,0.9061573286,
SVK,GDEXPRD,TOT,PC_GDP,A,1996,0.892923856,
SVK,GDEXPRD,TOT,PC_GDP,A,1997,1.0528250805,
SVK,GDEXPRD,TOT,PC_GDP,A,1998,0.766107751,
SVK,GDEXPRD,TOT,PC_GDP,A,1999,0.6455624273,
SVK,GDEXPRD,TOT,PC_GDP,A,2000,0.6392720545,
SVK,GDEXPRD,TOT,PC_GDP,A,2001,0.6256519435,
SVK,GDEXPRD,TOT,PC_GDP,A,2002,0.5638894291,
SVK,GDEXPRD,TOT,PC_GDP,A,2003,0.5624736467,
SVK,GDEXPRD,TOT,PC_GDP,A,2004,0.50149238,
SVK,GDEXPRD,TOT,PC_GDP,A,2005,0.4956234852,
SVK,GDEXPRD,TOT,PC_GDP,A,2006,0.4770331171,
SVK,GDEXPRD,TOT,PC_GDP,A,2007,0.4494423475,
SVK,GDEXPRD,TOT,PC_GDP,A,2008,0.4631842906,
SVK,GDEXPRD,TOT,PC_GDP,A,2009,0.4747749889,
SVK,GDEXPRD,TOT,PC_GDP,A,2010,0.6178755882,
SVK,GDEXPRD,TOT,PC_GDP,A,2011,0.6649858306,
SVK,GDEXPRD,TOT,PC_GDP,A,2012,0.8080988342,
SVK,GDEXPRD,TOT,PC_GDP,A,2013,0.8273521351,
SVK,GDEXPRD,TOT,PC_GDP,A,2014,0.8862205571,
ESP,GDEXPRD,TOT,MLN_USD,A,1981,2681.7731935567,
ESP,GDEXPRD,TOT,MLN_USD,A,1982,3113.0253205478,
ESP,GDEXPRD,TOT,MLN_USD,A,1983,3120.3545591837,
ESP,GDEXPRD,TOT,MLN_USD,A,1984,3299.1034152878,
ESP,GDEXPRD,TOT,MLN_USD,A,1985,3739.5071265277,
ESP,GDEXPRD,TOT,MLN_USD,A,1986,4291.742247889,
ESP,GDEXPRD,TOT,MLN_USD,A,1987,4723.7879566735,
ESP,GDEXPRD,TOT,MLN_USD,A,1988,5565.2115353421,
ESP,GDEXPRD,TOT,MLN_USD,A,1989,6140.6064852072,
ESP,GDEXPRD,TOT,MLN_USD,A,1990,7180.0200283104,
ESP,GDEXPRD,TOT,MLN_USD,A,1991,7558.6203217289,
ESP,GDEXPRD,TOT,MLN_USD,A,1992,7977.9283023176,
ESP,GDEXPRD,TOT,MLN_USD,A,1993,7878.7805858317,
ESP,GDEXPRD,TOT,MLN_USD,A,1994,7458.6659473305,
ESP,GDEXPRD,TOT,MLN_USD,A,1995,7659.5798045181,
ESP,GDEXPRD,TOT,MLN_USD,A,1996,8033.4664062711,
ESP,GDEXPRD,TOT,MLN_USD,A,1997,8225.9401550382,
ESP,GDEXPRD,TOT,MLN_USD,A,1998,9365.7569899944,
ESP,GDEXPRD,TOT,MLN_USD,A,1999,9665.0735547738,
ESP,GDEXPRD,TOT,MLN_USD,A,2000,10714.156413889,
ESP,GDEXPRD,TOT,MLN_USD,A,2001,11208.8709746863,
ESP,GDEXPRD,TOT,MLN_USD,A,2002,12436.5772985243,
ESP,GDEXPRD,TOT,MLN_USD,A,2003,13663.6736294798,
ESP,GDEXPRD,TOT,MLN_USD,A,2004,14321.1065279782,
ESP,GDEXPRD,TOT,MLN_USD,A,2005,15673.6260088313,
ESP,GDEXPRD,TOT,MLN_USD,A,2006,17466.3427273062,
ESP,GDEXPRD,TOT,MLN_USD,A,2007,19088.0522935953,
ESP,GDEXPRD,TOT,MLN_USD,A,2008,20592.5569258794,
ESP,GDEXPRD,TOT,MLN_USD,A,2009,20373.4150833408,
ESP,GDEXPRD,TOT,MLN_USD,A,2010,20350.2597891615,
ESP,GDEXPRD,TOT,MLN_USD,A,2011,19780.743303559,
ESP,GDEXPRD,TOT,MLN_USD,A,2012,18666.2172235417,
ESP,GDEXPRD,TOT,MLN_USD,A,2013,18034.1654496342,
ESP,GDEXPRD,TOT,MLN_USD,A,2014,17840.1139688089,
ESP,GDEXPRD,TOT,PC_GDP,A,1981,0.3899184267,
ESP,GDEXPRD,TOT,PC_GDP,A,1982,0.4470483667,
ESP,GDEXPRD,TOT,PC_GDP,A,1983,0.440306945,
ESP,GDEXPRD,TOT,PC_GDP,A,1984,0.4573672595,
ESP,GDEXPRD,TOT,PC_GDP,A,1985,0.5066603076,
ESP,GDEXPRD,TOT,PC_GDP,A,1986,0.5631604101,
ESP,GDEXPRD,TOT,PC_GDP,A,1987,0.587276309,
ESP,GDEXPRD,TOT,PC_GDP,A,1988,0.6583464554,
ESP,GDEXPRD,TOT,PC_GDP,A,1989,0.6929642171,
ESP,GDEXPRD,TOT,PC_GDP,A,1990,0.7807386879,
ESP,GDEXPRD,TOT,PC_GDP,A,1991,0.8015005941,
ESP,GDEXPRD,TOT,PC_GDP,A,1992,0.8381747035,
ESP,GDEXPRD,TOT,PC_GDP,A,1993,0.8363853217,
ESP,GDEXPRD,TOT,PC_GDP,A,1994,0.7733567379,
ESP,GDEXPRD,TOT,PC_GDP,A,1995,0.7728765987,
ESP,GDEXPRD,TOT,PC_GDP,A,1996,0.789487048,
ESP,GDEXPRD,TOT,PC_GDP,A,1997,0.7796367734,
ESP,GDEXPRD,TOT,PC_GDP,A,1998,0.8510213461,
ESP,GDEXPRD,TOT,PC_GDP,A,1999,0.8405222138,
ESP,GDEXPRD,TOT,PC_GDP,A,2000,0.8849497872,
ESP,GDEXPRD,TOT,PC_GDP,A,2001,0.8901941023,
ESP,GDEXPRD,TOT,PC_GDP,A,2002,0.9600498073,
ESP,GDEXPRD,TOT,PC_GDP,A,2003,1.0221931816,
ESP,GDEXPRD,TOT,PC_GDP,A,2004,1.0384900513,
ESP,GDEXPRD,TOT,PC_GDP,A,2005,1.0957708534,
ESP,GDEXPRD,TOT,PC_GDP,A,2006,1.1721748676,
ESP,GDEXPRD,TOT,PC_GDP,A,2007,1.2344822526,
ESP,GDEXPRD,TOT,PC_GDP,A,2008,1.3170848239,
ESP,GDEXPRD,TOT,PC_GDP,A,2009,1.3513638773,
ESP,GDEXPRD,TOT,PC_GDP,A,2010,1.3496419231,
ESP,GDEXPRD,TOT,PC_GDP,A,2011,1.3251235364,
ESP,GDEXPRD,TOT,PC_GDP,A,2012,1.2841083853,
ESP,GDEXPRD,TOT,PC_GDP,A,2013,1.2617231923,
ESP,GDEXPRD,TOT,PC_GDP,A,2014,1.2313915679,
SWE,GDEXPRD,TOT,MLN_USD,A,1981,4282.5306546245,
SWE,GDEXPRD,TOT,MLN_USD,A,1983,4920.6239691612,
SWE,GDEXPRD,TOT,MLN_USD,A,1985,5903.0639519964,
SWE,GDEXPRD,TOT,MLN_USD,A,1987,6481.6869577455,
SWE,GDEXPRD,TOT,MLN_USD,A,1989,6690.2923551403,
SWE,GDEXPRD,TOT,MLN_USD,A,1991,6499.9315907653,
SWE,GDEXPRD,TOT,MLN_USD,A,1993,7388.1169867936,
SWE,GDEXPRD,TOT,MLN_USD,A,1995,8358.3390419191,
SWE,GDEXPRD,TOT,MLN_USD,A,1997,9248.9447748767,
SWE,GDEXPRD,TOT,MLN_USD,A,1999,10386.8722773124,
SWE,GDEXPRD,TOT,MLN_USD,A,2001,12638.3634424022,
SWE,GDEXPRD,TOT,MLN_USD,A,2003,12197.6466166653,
SWE,GDEXPRD,TOT,MLN_USD,A,2004,11939.4339837193,
SWE,GDEXPRD,TOT,MLN_USD,A,2005,12260.2135206155,
SWE,GDEXPRD,TOT,MLN_USD,A,2006,13264.4235523014,
SWE,GDEXPRD,TOT,MLN_USD,A,2007,12761.0602792944,
SWE,GDEXPRD,TOT,MLN_USD,A,2008,13619.8931874748,
SWE,GDEXPRD,TOT,MLN_USD,A,2009,12745.2719480951,
SWE,GDEXPRD,TOT,MLN_USD,A,2010,12594.0704638315,
SWE,GDEXPRD,TOT,MLN_USD,A,2011,13062.589667074,
SWE,GDEXPRD,TOT,MLN_USD,A,2012,13154.1049201529,
SWE,GDEXPRD,TOT,MLN_USD,A,2013,13417.6316551386,
SWE,GDEXPRD,TOT,MLN_USD,A,2014,13119.1182636363,
SWE,GDEXPRD,TOT,PC_GDP,A,1981,2.0575124049,
SWE,GDEXPRD,TOT,PC_GDP,A,1983,2.2913738342,
SWE,GDEXPRD,TOT,PC_GDP,A,1985,2.5815466985,
SWE,GDEXPRD,TOT,PC_GDP,A,1987,2.6707311407,
SWE,GDEXPRD,TOT,PC_GDP,A,1989,2.6183878809,
SWE,GDEXPRD,TOT,PC_GDP,A,1991,2.5541012458,
SWE,GDEXPRD,TOT,PC_GDP,A,1993,2.9990863646,
SWE,GDEXPRD,TOT,PC_GDP,A,1995,3.1335841347,
SWE,GDEXPRD,TOT,PC_GDP,A,1997,3.3193549096,
SWE,GDEXPRD,TOT,PC_GDP,A,1999,3.4215693008,
SWE,GDEXPRD,TOT,PC_GDP,A,2001,3.9138221503,
SWE,GDEXPRD,TOT,PC_GDP,A,2003,3.6143772834,
SWE,GDEXPRD,TOT,PC_GDP,A,2004,3.391340462,
SWE,GDEXPRD,TOT,PC_GDP,A,2005,3.386999579,
SWE,GDEXPRD,TOT,PC_GDP,A,2006,3.5003224988,
SWE,GDEXPRD,TOT,PC_GDP,A,2007,3.2566052168,
SWE,GDEXPRD,TOT,PC_GDP,A,2008,3.4952484045,
SWE,GDEXPRD,TOT,PC_GDP,A,2009,3.4496484577,
SWE,GDEXPRD,TOT,PC_GDP,A,2010,3.2161134366,
SWE,GDEXPRD,TOT,PC_GDP,A,2011,3.2491863292,
SWE,GDEXPRD,TOT,PC_GDP,A,2012,3.2813449848,
SWE,GDEXPRD,TOT,PC_GDP,A,2013,3.3060479709,
SWE,GDEXPRD,TOT,PC_GDP,A,2014,3.1608399675,
CHE,GDEXPRD,TOT,MLN_USD,A,1981,4786.5604467795,
CHE,GDEXPRD,TOT,MLN_USD,A,1983,4789.8557250763,
CHE,GDEXPRD,TOT,MLN_USD,A,1986,6614.6677103468,
CHE,GDEXPRD,TOT,MLN_USD,A,1989,7192.7307571027,
CHE,GDEXPRD,TOT,MLN_USD,A,1992,7004.0267211666,
CHE,GDEXPRD,TOT,MLN_USD,A,1996,7364.9049925903,
CHE,GDEXPRD,TOT,MLN_USD,A,2000,7777.0623462542,
CHE,GDEXPRD,TOT,MLN_USD,A,2004,9352.679692306,
CHE,GDEXPRD,TOT,MLN_USD,A,2008,10882.3156187973,
CHE,GDEXPRD,TOT,MLN_USD,A,2012,12273.3783870771,
CHE,GDEXPRD,TOT,PC_GDP,A,1981,1.9784607106,
CHE,GDEXPRD,TOT,PC_GDP,A,1983,1.9933517719,
CHE,GDEXPRD,TOT,PC_GDP,A,1986,2.5306417132,
CHE,GDEXPRD,TOT,PC_GDP,A,1989,2.5140051945,
CHE,GDEXPRD,TOT,PC_GDP,A,1992,2.3841486083,
CHE,GDEXPRD,TOT,PC_GDP,A,1996,2.4520782068,
CHE,GDEXPRD,TOT,PC_GDP,A,2000,2.3268286445,
CHE,GDEXPRD,TOT,PC_GDP,A,2004,2.6769160736,
CHE,GDEXPRD,TOT,PC_GDP,A,2008,2.7285791187,
CHE,GDEXPRD,TOT,PC_GDP,A,2012,2.9666169693,
TUR,GDEXPRD,TOT,MLN_USD,A,1990,1346.8937244389,
TUR,GDEXPRD,TOT,MLN_USD,A,1991,2213.5283801189,
TUR,GDEXPRD,TOT,MLN_USD,A,1992,2174.8912970359,
TUR,GDEXPRD,TOT,MLN_USD,A,1993,2123.826467615,
TUR,GDEXPRD,TOT,MLN_USD,A,1994,1640.0159400599,
TUR,GDEXPRD,TOT,MLN_USD,A,1995,1847.7616169322,
TUR,GDEXPRD,TOT,MLN_USD,A,1996,2348.7267816629,
TUR,GDEXPRD,TOT,MLN_USD,A,1997,2749.804239517,
TUR,GDEXPRD,TOT,MLN_USD,A,1998,2875.0093228771,
TUR,GDEXPRD,TOT,MLN_USD,A,1999,3502.5925159551,
TUR,GDEXPRD,TOT,MLN_USD,A,2000,3831.1854133035,
TUR,GDEXPRD,TOT,MLN_USD,A,2001,4055.5614241181,
TUR,GDEXPRD,TOT,MLN_USD,A,2002,4210.6869381986,
TUR,GDEXPRD,TOT,MLN_USD,A,2003,4071.4499336153,
TUR,GDEXPRD,TOT,MLN_USD,A,2004,4777.0666181365,
TUR,GDEXPRD,TOT,MLN_USD,A,2005,5905.0688307289,
TUR,GDEXPRD,TOT,MLN_USD,A,2006,6195.9478057459,
TUR,GDEXPRD,TOT,MLN_USD,A,2007,8075.2889959044,
TUR,GDEXPRD,TOT,MLN_USD,A,2008,8159.6529980105,
TUR,GDEXPRD,TOT,MLN_USD,A,2009,9092.1604824218,
TUR,GDEXPRD,TOT,MLN_USD,A,2010,9859.3172489826,
TUR,GDEXPRD,TOT,MLN_USD,A,2011,10928.8958474411,
TUR,GDEXPRD,TOT,MLN_USD,A,2012,11972.1300231939,
TUR,GDEXPRD,TOT,MLN_USD,A,2013,12782.7689055559,
TUR,GDEXPRD,TOT,MLN_USD,A,2014,14023.4820626381,
TUR,GDEXPRD,TOT,PC_GDP,A,1990,0.2414371645,
TUR,GDEXPRD,TOT,PC_GDP,A,1991,0.3931430519,
TUR,GDEXPRD,TOT,PC_GDP,A,1992,0.3644698438,
TUR,GDEXPRD,TOT,PC_GDP,A,1993,0.3294203147,
TUR,GDEXPRD,TOT,PC_GDP,A,1994,0.2690567531,
TUR,GDEXPRD,TOT,PC_GDP,A,1995,0.282802055,
TUR,GDEXPRD,TOT,PC_GDP,A,1996,0.3359415733,
TUR,GDEXPRD,TOT,PC_GDP,A,1997,0.3657701211,
TUR,GDEXPRD,TOT,PC_GDP,A,1998,0.3709550747,
TUR,GDEXPRD,TOT,PC_GDP,A,1999,0.4676692007,
TUR,GDEXPRD,TOT,PC_GDP,A,2000,0.4790876328,
TUR,GDEXPRD,TOT,PC_GDP,A,2001,0.5377859581,
TUR,GDEXPRD,TOT,PC_GDP,A,2002,0.5259383151,
TUR,GDEXPRD,TOT,PC_GDP,A,2003,0.4831098215,
TUR,GDEXPRD,TOT,PC_GDP,A,2004,0.5183086,
TUR,GDEXPRD,TOT,PC_GDP,A,2005,0.5910392428,
TUR,GDEXPRD,TOT,PC_GDP,A,2006,0.58016009,
TUR,GDEXPRD,TOT,PC_GDP,A,2007,0.7224068294,
TUR,GDEXPRD,TOT,PC_GDP,A,2008,0.7251762043,
TUR,GDEXPRD,TOT,PC_GDP,A,2009,0.8490241734,
TUR,GDEXPRD,TOT,PC_GDP,A,2010,0.8434287495,
TUR,GDEXPRD,TOT,PC_GDP,A,2011,0.8595234844,
TUR,GDEXPRD,TOT,PC_GDP,A,2012,0.9219563323,
TUR,GDEXPRD,TOT,PC_GDP,A,2013,0.9447727686,
TUR,GDEXPRD,TOT,PC_GDP,A,2014,1.0071246631,
GBR,GDEXPRD,TOT,MLN_USD,A,1981,25132.1627201841,
GBR,GDEXPRD,TOT,MLN_USD,A,1983,24629.8019348042,
GBR,GDEXPRD,TOT,MLN_USD,A,1985,26541.6317195334,
GBR,GDEXPRD,TOT,MLN_USD,A,1986,27565.8755488376,
GBR,GDEXPRD,TOT,MLN_USD,A,1987,28000.9538156642,
GBR,GDEXPRD,TOT,MLN_USD,A,1988,28762.7930635613,
GBR,GDEXPRD,TOT,MLN_USD,A,1989,29377.073605062,
GBR,GDEXPRD,TOT,MLN_USD,A,1990,29445.0365585558,
GBR,GDEXPRD,TOT,MLN_USD,A,1991,27950.726732184,
GBR,GDEXPRD,TOT,MLN_USD,A,1992,27586.5537113414,
GBR,GDEXPRD,TOT,MLN_USD,A,1993,28680.7967881205,
GBR,GDEXPRD,TOT,MLN_USD,A,1994,29398.4973372017,
GBR,GDEXPRD,TOT,MLN_USD,A,1995,29370.2398115485,
GBR,GDEXPRD,TOT,MLN_USD,A,1996,28844.4227656066,
GBR,GDEXPRD,TOT,MLN_USD,A,1997,28821.2837520785,
GBR,GDEXPRD,TOT,MLN_USD,A,1998,29906.1870644385,
GBR,GDEXPRD,TOT,MLN_USD,A,1999,32400.3988501125,
GBR,GDEXPRD,TOT,MLN_USD,A,2000,33144.4961406823,
GBR,GDEXPRD,TOT,MLN_USD,A,2001,33850.8556324765,
GBR,GDEXPRD,TOT,MLN_USD,A,2002,34723.1562509742,
GBR,GDEXPRD,TOT,MLN_USD,A,2003,34978.6195669315,
GBR,GDEXPRD,TOT,MLN_USD,A,2004,34590.281119808,
GBR,GDEXPRD,TOT,MLN_USD,A,2005,35988.8226415856,
